AriaId,FileName,AriaOpera,AriaLabel,AriaName,Act,Scene,ActAndScene,Year,Decade,Composer,City,Territory,Character,Gender,Form,Key,KeySignature,KeySignatureType,Instrumentation,Scoring,Voices
818,Ale12M-Non_sarei-1772-Anfossi[2.03][0818].xml,Ale,Ale12M,Non_sarei,2,03,203,1772,1770s,Pasquale Anfossi,Rome,Italy,Erissena,Female,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
82,Dem22M-Misero_pargoletto-1766-Bernasconi[3.05][0082].xml,Dem,Dem22M,Misero_pargoletto,3,05,305,1766,1760s,Andrea Bernasconi,Munich,Italy,Timante,Male,Dal segno,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
820,Ale16M-Digli_che-1772-Anfossi[2.09][0820].xml,Ale,Ale16M,Digli_che,2,9,209,1772,1770s,Pasquale Anfossi,Rome,Italy,Cleofide,Female,ABA,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
821,Ale17M-Destrier_che-1772-Anfossi[2.10][0821].xml,Ale,Ale17M,Destrier_che,2,10,210,1772,1770s,Pasquale Anfossi,Rome,Italy,Poro,Male,Dal segno,D,ss,s,"ob,hn,tpt,vn,va,bs","obI,obII,hnI,hnII,tptI,tptII,sop,vnI,vnII,vaI,vaII,bs",sop
822,Ale18M-E_ver-1772-Anfossi[2.11][0822].xml,Ale,Ale18M,E_ver,2,11,211,1772,1770s,Pasquale Anfossi,Rome,Italy,Timagene,Male,ABA,C,n,n,"vn,va,bs","alt,vnI,vnII,vaI,vaII,bs",alt
824,Ale19M-Se_e-1772-Anfossi[2.14][0824].xml,Ale,Ale19M,Se_e,2,14,214,1772,1770s,Pasquale Anfossi,Rome,Italy,Alessandro,Male,ABA,G,s,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
825,Ale20M-Se_il-1772-Anfossi[2.16][0825].xml,Ale,Ale20M,Se_il,2,16,216,1772,1770s,Pasquale Anfossi,Rome,Italy,Cleofide,Female,ABA,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
826,Ale24M-Se_troppo-1772-Anfossi[3.04][0826].xml,Ale,Ale24M,Se_troppo,3,4,304,1772,1770s,Pasquale Anfossi,Rome,Italy,Cleofide,Female,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
827,Ale25M-Come_il-1772-Anfossi[3.05][0827].xml,Ale,Ale25M,Come_il,3,5,305,1772,1770s,Pasquale Anfossi,Rome,Italy,Erissena,Female,ABA,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
828,Ale26M-Serbati_a-1772-Anfossi[3.06][0828].xml,Ale,Ale26M,Serbati_a,3,6,306,1772,1770s,Pasquale Anfossi,Rome,Italy,Alessandro,Male,Dal segno,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
829,Ale28M-Dove_si-1772-Anfossi[3.09][0829].xml,Ale,Ale28M,Dove_si,3,9,309,1772,1770s,Pasquale Anfossi,Rome,Italy,Poro,Male,ABA,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
83,Dem22M-Misero_pargoletto-1748-Hasse[3.05][0083].xml,Dem,Dem22M,Misero_pargoletto,3,05,305,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Timante,Male,Dal segno,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
830,Ale29M-Mio_ben-1772-Anfossi[3.10][0830].xml,Ale,Ale29M,Mio_ben,3,10,310,1772,1770s,Pasquale Anfossi,Rome,Italy,Gandarte,Male,Dal segno,A,sss,s,"fl,hn,tpt,vn,va,bs","flI,flII,hnI,hnII,tptI,tptII,sop,vnI,vnII,va,bs",sop
833,Ale01M-E_prezzo-1762-Bach[1.01][0833].xml,Ale,Ale01M,E_prezzo,1,1,101,1762,1760s,Johann Christian Bach,Naples,Italy,Gandarte,Male,Dal segno,D,ss,s,"tpt,vn,va,bs","tptI,tptII,sop,vnI,vnII,va,bs",sop
834,Ale03M-Vil_trofeo-1762-Bach[1.03][0834].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1762,1760s,Johann Christian Bach,Naples,Italy,Alessandro,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
835,Ale05M-O_sugli-1762-Bach[1.05][0835].xml,Ale,Ale05M,O_sugli,1,5,105,1762,1760s,Johann Christian Bach,Naples,Italy,Timagene,Male,Dal segno,Bb,bb,b,"vn,va,bs","ten,vnI,vnII,va,bs",ten
836,Ale06M-Se_mai-1762-Bach[1.06][0836].xml,Ale,Ale06M,Se_mai,1,6,106,1762,1760s,Johann Christian Bach,Naples,Italy,Poro,Male,AA',F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
837,Ale07M-Se_mai-1762-Bach[1.07][0837].xml,Ale,Ale07M,Se_mai,1,7,107,1762,1760s,Johann Christian Bach,Naples,Italy,Cleofide,Female,Dal segno,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
838,Ale08M-Se_possono-1762-Bach[1.09][0838].xml,Ale,Ale08M,Se_possono,1,9,109,1762,1760s,Johann Christian Bach,Naples,Italy,Poro,Male,Dal segno,E,ssss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
839,Ale09M-Compagni_nell-1762-Bach[1.10][0839].xml,Ale,Ale09M,Compagni_nell,1,10,110,1762,1760s,Johann Christian Bach,Naples,Italy,Erissena,Female,Dal segno,A,sss,s,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
840,Ale11M-Se_amore-1762-Bach[1.14][0840].xml,Ale,Ale11M,Se_amore,1,14,114,1762,1760s,Johann Christian Bach,Naples,Italy,Alessandro,Male,Dal segno,Eb,bbb,b,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,ten,vnI,vnII,va,bs",ten
841,Ale06M-Ale07M-Se_mai-1762-Bach[1.15][0841].xml,Ale,Ale06M-Ale07M,Se_mai,1,15,115,1762,1760s,Johann Christian Bach,Naples,Italy,Cleofide,Female,ABAB,E,ssss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,sop,vnI,vnII,va,bs",sop
842,Ale12M-Non_sarei-1762-Bach[2.02][0842].xml,Ale,Ale12M,Non_sarei,2,02,202,1762,1760s,Johann Christian Bach,Naples,Italy,Erissena,Female,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
844,Ale16M-Digli_che-1762-Bach[2.08][0844].xml,Ale,Ale16M,Digli_che,2,8,208,1762,1760s,Johann Christian Bach,Naples,Italy,Cleofide,Female,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
845,Ale17M-Destrier_che-1762-Bach[2.09][0845].xml,Ale,Ale17M,Destrier_che,2,9,209,1762,1760s,Johann Christian Bach,Naples,Italy,Poro,Male,Dal segno,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
846,Ale19M-Se_e-1762-Bach[2.11][0846].xml,Ale,Ale19M,Se_e,2,11,211,1762,1760s,Johann Christian Bach,Naples,Italy,Alessandro,Male,Dal segno,F,b,b,"bn,hn,vn,va,bs","bn,hnI,hnII,ten,vnI,vnII,va,bs",ten
847,Ale20M-Se_il-1762-Bach[2.12][0847].xml,Ale,Ale20M,Se_il,2,12,212,1762,1760s,Johann Christian Bach,Naples,Italy,Cleofide,Female,Dal segno,c,bbb,b,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
848,Ale22M-Di_rendermi-1762-Bach[2.13][0848].xml,Ale,Ale22M,Di_rendermi,2,13,213,1762,1760s,Johann Christian Bach,Naples,Italy,Gandarte,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
849,Ale24M-Se_troppo-1762-Bach[3.04][0849].xml,Ale,Ale24M,Se_troppo,3,4,304,1762,1760s,Johann Christian Bach,Naples,Italy,Cleofide,Female,Dal segno,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
852,Ale29M-Mio_ben-1762-Bach[3.10][0852].xml,Ale,Ale29M,Mio_ben,3,10,310,1762,1760s,Johann Christian Bach,Naples,Italy,Gandarte,Male,ABA,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
853,Ale30M-Son_confusa-1762-Bach[3.11][0853].xml,Ale,Ale30M,Son_confusa,3,11,311,1762,1760s,Johann Christian Bach,Naples,Italy,Erissena,Female,ABA,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
854,Ale31M-Ombra_dell-1762-Bach[3.12][0854].xml,Ale,Ale31M,Ombra_dell,3,12,312,1762,1760s,Johann Christian Bach,Naples,Italy,Cleofide,Female,AA',D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
855,Dem04M-Sperai_vicino-1748-Hasse[1.04][0855].xml,Dem,Dem04M,Sperai_vicino,1,4,104,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Timante,Male,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
856,Dem07M-Il_suo-1748-Hasse[1.08][0856].xml,Dem,Dem07M,Il_suo,1,8,108,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Cherinto,Male,Dal segno,F,b,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
857,Dem08M-Padre_perdona-1748-Hasse[1.12][0857].xml,Dem,Dem08M,Padre_perdona,1,12,112,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Dircea,Female,Dal segno,E,ssss,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
858,Dem09M-Se_ardire-1748-Hasse[1.13][0858].xml,Dem,Dem09M,Se_ardire,1,13,113,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Timante,Male,Dal segno,D,ss,s,"fl,ob,hn,vn,va,bs","flI,flII,obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
859,Dem10M-Tu_sai-1748-Hasse[2.01][0859].xml,Dem,Dem10M,Tu_sai,2,1,201,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Creusa,Female,Dal segno,F,b,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
86,Dem14M-Se_tutti-1735-Leo[2.06][0086].xml,Dem,Dem14M,Se_tutti,2,6,206,1735,1730s,Leonardo Leo,Naples,Italy,Dircea,Female,Da capo,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
860,Dem12M-Se_tronca-1748-Hasse[2.03][0860].xml,Dem,Dem12M,Se_tronca,2,3,203,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Demofoonte,Male,Da capo,C,n,n,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
861,Dem13M-E_soccorso-1748-Hasse[2.04][0861].xml,Dem,Dem13M,E_soccorso,2,4,204,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Matusio,Male,Dal segno,F,b,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
862,Dem15M-No_non-1748-Hasse[2.07][0862].xml,Dem,Dem15M,No_non,2,7,207,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Cherinto,Male,Da capo,Bb,bb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
863,Dem16M-Felice_eta-1748-Hasse[2.08][0863].xml,Dem,Dem16M,Felice_eta,2,8,208,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Creusa,Female,Dal segno,G,s,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
864,Dem17M-Perfidi_gia-1748-Hasse[2.10][0864].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Demofoonte,Male,Dal segno,D,ss,s,"fl,ob,hn,vn,va,bs","flI,flII,obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
865,Dem18M-La_destra-1748-Hasse[2.11][0865].xml,Dem,Dem18M,La_destra,2,11,211,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Dircea,Female,Da capo,E,ssss,s,"vn,va,bs","sop,sop,vnI,vnII,va,bs",sop
866,Dem19M-Non_odi-1748-Hasse[3.01[0866].xml,Dem,Dem19M,Non_odi,3,0,30,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Adrastro,Male,Dal segno,g,bb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
867,Dem20M-Nel_tuo-1748-Hasse[3.02][0867].xml,Dem,Dem20M,Nel_tuo,3,2,302,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Cherinto,Male,Dal segno,G,s,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
868,Dem21M-Ah_che-1748-Hasse[3.03][0868].xml,Dem,Dem21M,Ah_che,3,3,303,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Matusio,Male,Dal segno,Bb,bb,b,"fl,ob,bn,vn,va,bs","flI,flII,obI,obII,bnI,bnII,sop,vnI,vnII,va,bs",sop
869,Dem23M-Odo_il-1748-Hasse[3.06][0869].xml,Dem,Dem23M,Odo_il,3,06,306,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Demofoonte,Male,Da capo,F,b,b,"fl,ob,hn,vn,va,bs","flI,flII,obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
87,Dem22M-Misero_pargoletto-1759-Bach[3.04][0087].xml,Dem,Dem22M,Misero_pargoletto,3,04,304,1759,1750s,Johann Christian Bach,Milan,Italy,Timante,Male,Dal segno,Eb,bbb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
870,Ale01M-E_prezzo-1792-Piccinni[1.01][0870].xml,Ale,Ale01M,E_prezzo,1,1,101,1792,1790s,Niccolò Piccinni,Rome,Italy,Gandarte,Male,ABAB,G,s,s,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
871,Ale02M-Vedrai_con-1792-Piccinni[1.02][0871].xml,Ale,Ale02M,Vedrai_con,1,2,102,1792,1790s,Niccolò Piccinni,Rome,Italy,Poro,Male,ABA,Eb,bbb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
872,Ale03M-Vil_trofeo-1792-Piccinni[1.03][0872].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1792,1790s,Niccolò Piccinni,Rome,Italy,Alessandro,Male,ABA,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
873,Ale04M-Chi_vive-1792-Piccinni[1.04][0873].xml,Ale,Ale04M,Chi_vive,1,4,104,1792,1790s,Niccolò Piccinni,Rome,Italy,Erissena,Female,ABAB,C,n,n,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
874,Ale06M-Se_mai-1792-Piccinni[1.05][0874].xml,Ale,Ale06M,Se_mai,1,5,105,1792,1790s,Niccolò Piccinni,Rome,Italy,Poro,Male,A,G,s,s,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
875,Ale07M-Se_mai-1792-Piccinni[1.06][0875].xml,Ale,Ale07M,Se_mai,1,6,106,1792,1790s,Niccolò Piccinni,Rome,Italy,Cleofide,Female,ABABA,Eb,bbb,b,"fl,ob,cl,bn,hn,vn,va,bs","fl,obI,obII,clI,clII,bn,hnI,hnII,sop,vnI,vnII,va,bs",sop
876,Ale06M-Ale07M-Se_mai-1792-Piccinni[1.13][0876].xml,Ale,Ale06M-Ale07M,Se_mai,1,13,113,1792,1790s,Niccolò Piccinni,Rome,Italy,Cleofide,Female,ABC,A,sss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,sop,vnI,vnII,va,bs",sop
878,Ale12M-Non_sarei-1792-Piccinni[2.03][0878].xml,Ale,Ale12M,Non_sarei,2,03,203,1792,1790s,Niccolò Piccinni,Rome,Italy,Erissena,Female,ABAB,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
879,Ale08M-Se_possono-1792-Piccinni[2.04][0879].xml,Ale,Ale08M,Se_possono,2,4,204,1792,1790s,Niccolò Piccinni,Rome,Italy,Poro,Male,ABA,G,s,s,"vn,va,bs","sop,vn,vn,vn,vn,vnI,va,bs",sop
88,Dem22M-Misero_pargoletto-1754-Manna[3.05][0088].xml,Dem,Dem22M,Misero_pargoletto,3,05,305,1754,1750s,Gennaro Manna,Turin,Italy,Timante,Male,Da capo,c,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
883,Ale20M-Se_il-1792-Piccinni[2.14][0883].xml,Ale,Ale20M,Se_il,2,14,214,1792,1790s,Niccolò Piccinni,Rome,Italy,Cleofide,Female,ABAB,f,bbbb,b,"vn,va,bs","sop,vn,vnI,vnII,va,bs",sop
884,Ale28M-Dove_si-1792-Piccinni[2.17][0884].xml,Ale,Ale28M,Dove_si,2,17,217,1792,1790s,Niccolò Piccinni,Rome,Italy,Poro,Male,AAA,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vn,vnI,vnII,va,bs",sop
885,Ale31M-Ombra_dell-1792-Piccinni[2.18][0885].xml,Ale,Ale31M,Ombra_dell,2,18,218,1792,1790s,Niccolò Piccinni,Rome,Italy,Cleofide,Female,A,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
888,Dem17M-Giacche_vivendo-1749-Hasse[2.10][0888].xml,Dem,Dem17M,Giacche_vivendo,2,10,210,1749,1740s,Johann Adolph Hasse,Venice,Italy,Demofoonte,Male,Dal segno,g,bb,b,"vn,va,bs","ten,vnI,vnII,va,bs",ten
89,Dem22M-Misero_pargoletto-1758-Galuppi[3.05][0089].xml,Dem,Dem22M,Misero_pargoletto,3,05,305,1758,1750s,Baldassare Galuppi,Padua,Italy,Timante,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
891,Dem19M-Non_odi-1743-Jommelli[3.01][0891].xml,Dem,Dem19M,Non_odi,3,1,301,1743,1740s,Niccolò Jommelli,Padua,Italy,Adrasto,Male,Da capo,D,ss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
892,Dem20M-Nel_tuo-1743-Jommelli[3.02][0892].xml,Dem,Dem20M,Nel_tuo,3,2,302,1743,1740s,Niccolò Jommelli,Padua,Italy,Cherinto,Male,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
893,Dem23M-Odo_il-1743-Jommelli[3.06][0893].xml,Dem,Dem23M,Odo_il,3,06,306,1743,1740s,Niccolò Jommelli,Padua,Italy,Demofoonte,Male,Da capo,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
894,Dem24M-Che_mai-1743-Jommelli[3.07][0894].xml,Dem,Dem24M,Che_mai,3,07,307,1743,1740s,Niccolò Jommelli,Padua,Italy,Dircea,Female,Da capo,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
895,Dem25M-Non_dura-1743-Jommelli[3.08][0895].xml,Dem,Dem25M,Non_dura,3,08,308,1743,1740s,Niccolò Jommelli,Padua,Italy,Creusa,Female,Da capo,D,ss,s,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,va,bs",sop
896,Dem14M-Se_tutti-1743-Jommelli[2.06][0896].xml,Dem,Dem14M,Se_tutti,2,6,206,1743,1740s,Niccolò Jommelli,Padua,Italy,Dircea,Female,Da capo,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
898,Ale02M-Vedrai_con-1748-Wagenseil[1.02][0898].xml,Ale,Ale02M,Vedrai_con,1,2,102,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Poro,Male,Da capo,F,b,b,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,va,bs",sop
899,Ale03M-Vil_trofeo-1748-Wagenseil[1.03][0899].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Alessandro,Male,Dal segno,A,sss,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
9,Did18M-Ah_non_lasciarmi-1739-Lampugnani[2.07][0009].xml,Did,Did18M,Ah_non_lasciarmi,2,07,207,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Didone,Female,Da capo,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
90,Dem22M-Misero_pargoletto-1764-Jommelli[3.05][0090].xml,Dem,Dem22M,Misero_pargoletto,3,05,305,1764,1760s,Niccolò Jommelli,Stuttgart,Empire,Timante,Male,Dal segno,f,bbbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
900,Ale04M-Chi_vive-1748-Wagenseil[1.04][0900].xml,Ale,Ale04M,Chi_vive,1,4,104,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Erissena,Female,Da capo,E,ssss,s,"vn,va,bs","alt,vnI,vnII,va,bs",alt
901,Ale06M-Se_mai-1748-Wagenseil[1.06][0901].xml,Ale,Ale06M,Se_mai,1,6,106,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Poro,Male,AA,D,ss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
902,Ale08M-Se_possono-1748-Wagenseil[1.08][0902].xml,Ale,Ale08M,Se_possono,1,8,108,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Poro,Male,Da capo,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
903,Ale10M-Voi_che-1748-Wagenseil[1.10][0903].xml,Ale,Ale10M,Voi_che,1,10,110,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Gandarte,Male,Da capo,D,ss,s,"fl,vn,va,bs","fl,sop,vnI,vnII,va,bs",sop
904,Ale11M-Se_amore-1748-Wagenseil[1.14][0904].xml,Ale,Ale11M,Se_amore,1,14,114,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Alessandro,Male,Da capo,a,n,n,"vn,va,bs","ten,vnI,vnII,va,bs",ten
905,Ale13M-Senza_procelle-1748-Wagenseil[2.04][0905].xml,Ale,Ale13M,Senza_procelle,2,04,204,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Poro,Male,Da capo,A,sss,s,"vn,va,vc,bs","sop,vnI,vnII,va,vc,bs",sop
906,Ale17M-Destrier_che-1748-Wagenseil[2.10][0906].xml,Ale,Ale17M,Destrier_che,2,10,210,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Poro,Male,Dal segno,D,ss,s,"fl,ob,hn,vn,va,bs","flI,flII,obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
907,Ale19M-Se_e-1748-Wagenseil[2.12][0907].xml,Ale,Ale19M,Se_e,2,12,212,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Alessandro,Male,Dal segno,Bb,bb,b,"vn,va,bs","ten,vnI,vnII,va,bs",ten
908,Ale21M-Se_viver-1748-Wagenseil[2.14][0908].xml,Ale,Ale21M,Se_viver,2,14,214,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Gandarte,Male,Da capo,E,ssss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
91,Dem14M-Se_tutti-1743-Jommelli[2.06][0091].xml,Dem,Dem14M,Se_tutti,2,6,206,1743,1740s,Niccolò Jommelli,Padua,Italy,Dircea,Female,Da capo,G,s,s,"ob,hn,vn,va,bs","ob,hnI,hnII,sop,vnI,vnII,va,bs",sop
910,Ale28M-Dove_si-1748-Wagenseil[3.06][0910].xml,Ale,Ale28M,Dove_si,3,6,306,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Poro,Male,Da capo,f,bbbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
911,Ale29M-Mio_ben-1748-Wagenseil[3.07][0911].xml,Ale,Ale29M,Mio_ben,3,7,307,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Gandarte,Male,Da capo,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
912,Ale30M-Son_confusa-1748-Wagenseil[3.08][0912].xml,Ale,Ale30M,Son_confusa,3,8,308,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Erissena,Female,Da capo,Bb,bb,b,"vn,va,bs","alt,vnI,vnII,va,bs",alt
913,Ale12M-Non_sarei-1748-Wagenseil[2.03][0913].xml,Ale,Ale12M,Non_sarei,2,03,203,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Erissena,Female,AA,C,n,n,"vn,va,bs","alt,vnI,vnII,va,bs",alt
914,Ale07M-Se_mai-1748-Wagenseil[1.07][0914].xml,Ale,Ale07M,Se_mai,1,7,107,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Cleofide,Female,AA,A,sss,s,"vn,va,bs","alt,vnI,vnII,va,bs",alt
915,Ale16M-Digli_che-1748-Wagenseil[2.09][0915].xml,Ale,Ale16M,Digli_che,2,09,209,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Cleofide,Female,Dal segno,Eb,bbb,b,"vn,va,bs","alt,vnI,vnII,va,bs",alt
916,Ale22M-Di_rendermi-1748-Wagenseil[2.15][0916].xml,Ale,Ale22M,Di_rendermi,2,15,215,1748,1740s,Georg Christoph Wagenseil,Vienna,Empire,Erissena,Female,Da capo,G,s,s,"fl,vn,va,bs","flI,flII,alt,vnI,vnII,va,bs",alt
919,Dem03M-Per_lei-1764-Jommelli[1.01][0919].xml,Dem,Dem03M,Per_lei,1,1,101,1764,1760s,Niccolò Jommelli,Stuttgart,Empire,Demofoonte,Male,Da capo,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
92,Did13M-Se_resto-1730-Sarro[1.18][0092].xml,Did,Did13M,Se_resto,1,18,118,1730,1730s,Domenico Natale Sarro,Naples,Italy,Enea,Male,Dal segno,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
921,Dem02M-In_te-1764-Jommelli[1.03][0921].xml,Dem,Dem02M,In_te,1,3,103,1764,1760s,Niccolò Jommelli,Stuttgart,Empire,Dircea,Female,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
922,Dem04M-Sperai_vicino-1764-Jommelli[1.05][0922].xml,Dem,Dem04M,Sperai_vicino,1,5,105,1764,1760s,Niccolò Jommelli,Stuttgart,Empire,Timante,Male,Dal segno,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
923,Dem06M-Non_curo-1764-Jommelli[1.08][0923].xml,Dem,Dem06M,Non_curo,1,8,108,1764,1760s,Niccolò Jommelli,Stuttgart,Empire,Creusa,Female,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
924,Dem07M-Il_suo-1764-Jommelli[1.09][0924].xml,Dem,Dem07M,Il_suo,1,9,109,1764,1760s,Niccolò Jommelli,Stuttgart,Empire,Cherinto,Male,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
