AriaId,AriaId,FileName,AriaOpera,AriaLabel,AriaName,Act,Scene,ActAndScene,Year,Decade,Composer,City,Territory,Character,Gender,Form,Key,KeySignature,KeySignatureType,Instrumentation,Scoring,Voices
782,782,Dem07M-Il_suo-1752-Perez[1.09][0782].xml,Dem,Dem07M,Il_suo,1,9,109,1752,1750s,Davide Perez,Lisbon,Portugal,Oboi i,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
783,783,Dem08M-Padre_perdona-1752-Perez[1.13][0783].xml,Dem,Dem08M,Padre_perdona,1,13,113,1752,1750s,Davide Perez,Lisbon,Portugal,Dircea,Female,Dal segno,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
784,784,Dem09M-Se_ardire-1752-Perez[1.14][0784].xml,Dem,Dem09M,Se_ardire,1,14,114,1752,1750s,Davide Perez,Lisbon,Portugal,Oboi i,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
785,785,Dem11M-Prudente_mi-1752-Perez[2.02][0785].xml,Dem,Dem11M,Prudente_mi,2,2,202,1752,1750s,Davide Perez,Lisbon,Portugal,Timante,Male,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
786,786,Dem12M-Se_tronca-1752-Perez[2.03][0786].xml,Dem,Dem12M,Se_tronca,2,3,203,1752,1750s,Davide Perez,Lisbon,Portugal,Demofoonte,Male,Dal segno,Bb,bb,b,"vn,va,bs","ten,vnI,vnII,va,bs",ten
787,787,Dem13M-E_soccorso-1752-Perez[2.04][0787].xml,Dem,Dem13M,E_soccorso,2,4,204,1752,1750s,Davide Perez,Lisbon,Portugal,Matusio,Male,Dal segno,C,n,n,"vn,va,bs","ten,vnI,vnII,va,bs",ten
788,788,Dem15M-No_non-1752-Perez[2.07][0788].xml,Dem,Dem15M,No_non,2,7,207,1752,1750s,Davide Perez,Lisbon,Portugal,Cherinto,Male,Dal segno,E,ssss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
789,789,Dem16M-Felice_eta-1752-Perez[2.08][0789].xml,Dem,Dem16M,Felice_eta,2,8,208,1752,1750s,Davide Perez,Lisbon,Portugal,Flauti i,Female,Dal segno,D,ss,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
79,79,Did03M-Son_regina-1794-Paisiello[1.05][0079].xml,Did,Did03M,Son_regina,1,5,105,1794,1790s,Giovanni Paisiello,Naples,Italy,Oboi i,Female,ABAB,C,n,n,"ob,bn,hn,tpt,vn,va,bs","obI,obII,bnI,bnII,hnI,hnII,tptI,tptII,sop,vnI,vnII,va,bs",sop
790,790,Dem17M-Perfidi_gia-1752-Perez[2.10][0790].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1752,1750s,Davide Perez,Lisbon,Portugal,Oboi i,Male,Dal segno,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
791,791,Dem18M-La_destra-1752-Perez[2.11][0791].xml,Dem,Dem18M,La_destra,2,11,211,1752,1750s,Davide Perez,Lisbon,Portugal,Corni in sol i,Female,Da capo,G,s,s,"hn,vn,va,bs","hnI,hnII,sop,sop,vnI,vnII,va,bs",sop
792,792,Dem19M-Non_odi-1752-Perez[3.01][0792].xml,Dem,Dem19M,Non_odi,3,1,301,1752,1750s,Davide Perez,Lisbon,Portugal,Adrasto,Male,Dal segno,F,b,b,"vn,va,bs","alt,vnI,vnII,va,bs",alt
793,793,Dem20M-Nel_tuo-1752-Perez[3.02][0793].xml,Dem,Dem20M,Nel_tuo,3,2,302,1752,1750s,Davide Perez,Lisbon,Portugal,Cherinto,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
794,794,Dem21M-Ah_che-1752-Perez[3.03][0794].xml,Dem,Dem21M,Ah_che,3,03,303,1752,1750s,Davide Perez,Lisbon,Portugal,Matusio,Male,Dal segno,G,s,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
795,795,Dem23M-Odo_il-1752-Perez[3.06][0795].xml,Dem,Dem23M,Odo_il,3,06,306,1752,1750s,Davide Perez,Lisbon,Portugal,Oboi i,Male,Dal segno,Eb,bbb,b,"ob,tpt,vn,va,bs","obI,obII,tptI,tptII,ten,vnI,vnII,va,bs",ten
796,796,Dem24M-Che_mai-1752-Perez[3.07][0796].xml,Dem,Dem24M,Che_mai,3,07,307,1752,1750s,Davide Perez,Lisbon,Portugal,Dircea,Female,Da capo,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
798,798,Did18M-Ah_non_lasciarmi-1764-Galuppi[2.07][0798].xml,Did,Did18M,Ah_non_lasciarmi,2,07,207,1764,1760s,Baldassare Galuppi,Venice,Italy,Oboi i,Female,Dal segno,F,b,b,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,vaI,vaII,bs",sop
799,799,Ale01M-E_prezzo-1774-Piccinni[1.01][0799].xml,Ale,Ale01M,E_prezzo,1,1,101,1774,1770s,Niccolò Piccinni,Naples,Italy,Gandarte,Male,ABAB,D,ss,s,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
8,8,Did03M-Son_regina-1739-Lampugnani[1.05][0008].xml,Did,Did03M,Son_regina,1,5,105,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Didone,Female,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
80,80,Dem22M-Misero_pargoletto-1735-Leo[3.04][0080].xml,Dem,Dem22M,Misero_pargoletto,3,04,304,1735,1730s,Leonardo Leo,Naples,Italy,Timante,Male,Dal segno,f,bbbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
800,800,Ale07M-Se_mai-1774-Piccinni[1.06][0800].xml,Ale,Ale07M,Se_mai,1,6,106,1774,1770s,Niccolò Piccinni,Naples,Italy,Oboi i,Female,ABA,A,sss,s,"ob,hn,tpt,vn,va,bs","obI,obII,hnI,hnII,tptI,tptII,sop,vnI,vnII,vaI,vaII,bs",sop
802,802,Ale16M-Digli_che-1774-Piccinni[2.09][0802].xml,Ale,Ale16M,Digli_che,2,09,209,1774,1770s,Niccolò Piccinni,Naples,Italy,Cleofide,Female,ABA,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
804,804,Ale24M-Se_troppo-1774-Piccinni[3.01][0804].xml,Ale,Ale24M,Se_troppo,3,1,301,1774,1770s,Niccolò Piccinni,Naples,Italy,Cleofide,Female,ABA,D,ss,s,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
805,805,Ale26M-Serbati_a-1774-Piccinni[3.03][0805].xml,Ale,Ale26M,Serbati_a,3,3,303,1774,1770s,Niccolò Piccinni,Naples,Italy,Alessandro,Male,ABAB,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
806,806,Ale29M-Mio_ben-1774-Piccinni[3.06][0806].xml,Ale,Ale29M,Mio_ben,3,6,306,1774,1770s,Niccolò Piccinni,Naples,Italy,Gandarte,Male,ABABA,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
807,807,Ale17M-Destrier_che-1774-Piccinni[2.16][0807].xml,Ale,Ale17M,Destrier_che,2,16,216,1774,1770s,Niccolò Piccinni,Naples,Italy,Oboi i,Male,ABA,A,sss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnI,hnII,hnII,sop,vnI,vnII,va,bs",sop
808,808,Dem05M-Tintendo_ingrata-1748-Hasse[1.05][0808].xml,Dem,Dem05M,Tintendo_ingrata,1,5,105,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Cherinto,Male,Da capo,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
809,809,Did03M-Son_regina-1764-Galuppi[1.05][0809].xml,Did,Did03M,Son_regina,1,5,105,1764,1760s,Baldassare Galuppi,Venice,Italy,Oboi i,Female,ABABA,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
81,81,Dem22M-Misero_pargoletto-1743-Jommelli[3.05][0081].xml,Dem,Dem22M,Misero_pargoletto,3,05,305,1743,1740s,Niccolò Jommelli,Padua,Italy,Timante,Male,Da capo,D,ss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
811,811,Ale02M-Vedrai_con-1772-Anfossi[1.02][0811].xml,Ale,Ale02M,Vedrai_con,1,2,102,1772,1770s,Pasquale Anfossi,Rome,Italy,Oboi i,Male,Dal segno,C,n,n,"ob,hn,tpt,vn,va,bs","obI,obII,hnI,hnII,tptI,tptII,sop,vnI,vnII,va,bs",sop
812,812,Ale03MX-Non_ trionfa-1772-Anfossi[1.03][0812].xml,Ale,Ale03MX,Non_ trionfa,1,3,103,1772,1770s,Pasquale Anfossi,Rome,Italy,Oboi i,Male,Dal segno,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
813,813,Ale04M-Chi_vive-1772-Anfossi[1.04][0813].xml,Ale,Ale04M,Chi_vive,1,4,104,1772,1770s,Pasquale Anfossi,Rome,Italy,Erissena,Female,ABA,G,s,s,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
814,814,Ale06M-Se_mai-1772-Anfossi[1.06][0814].xml,Ale,Ale06M,Se_mai,1,6,106,1772,1770s,Pasquale Anfossi,Rome,Italy,Flauti i,Male,A,Eb,bbb,b,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
815,815,Ale07M-Se_mai-1772-Anfossi[1.07][0815].xml,Ale,Ale07M,Se_mai,1,7,107,1772,1770s,Pasquale Anfossi,Rome,Italy,Oboi i,Female,Dal segno,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
817,817,Ale06M-Ale07M-Se_mai-1772-Anfossi[1.16][0817].xml,Ale,Ale06M-Ale07M,Se_mai,1,16,116,1772,1770s,Pasquale Anfossi,Rome,Italy,Oboi i,Female,ABC,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,sop,vnI,vnII,va,bs",sop
818,818,Ale12M-Non_sarei-1772-Anfossi[2.03][0818].xml,Ale,Ale12M,Non_sarei,2,3,203,1772,1770s,Pasquale Anfossi,Rome,Italy,Erissena,Female,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
82,82,Dem22M-Misero_pargoletto-1766-Bernasconi[3.05][0082].xml,Dem,Dem22M,Misero_pargoletto,3,05,305,1766,1760s,Andrea Bernasconi,Munich,Italy,Timante,Male,Dal segno,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
820,820,Ale16M-Digli_che-1772-Anfossi[2.09][0820].xml,Ale,Ale16M,Digli_che,2,09,209,1772,1770s,Pasquale Anfossi,Rome,Italy,Cleofide,Female,ABA,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
821,821,Ale17M-Destrier_che-1772-Anfossi[2.10][0821].xml,Ale,Ale17M,Destrier_che,2,10,210,1772,1770s,Pasquale Anfossi,Rome,Italy,Oboi i,Male,Dal segno,a,n,n,"ob,hn,tpt,vn,va,bs","obI,obII,hnI,hnII,tptI,tptII,sop,vnI,vnII,vaI,vaII,bs",sop
822,822,Ale18M-E_ver-1772-Anfossi[2.11][0822].xml,Ale,Ale18M,E_ver,2,11,211,1772,1770s,Pasquale Anfossi,Rome,Italy,Timagene,Male,ABA,C,n,n,"vn,va,bs","alt,vnI,vnII,vaI,vaII,bs",alt
824,824,Ale19M-Se_e-1772-Anfossi[2.14][0824].xml,Ale,Ale19M,Se_e,2,14,214,1772,1770s,Pasquale Anfossi,Rome,Italy,Alessandro,Male,ABA,G,s,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
825,825,Ale20M-Se_il-1772-Anfossi[2.16][0825].xml,Ale,Ale20M,Se_il,2,16,216,1772,1770s,Pasquale Anfossi,Rome,Italy,Oboi i,Female,ABA,Eb,bbb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
826,826,Ale24M-Se_troppo-1772-Anfossi[3.04][0826].xml,Ale,Ale24M,Se_troppo,3,4,304,1772,1770s,Pasquale Anfossi,Rome,Italy,Oboi i,Female,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
827,827,Ale25M-Come_il-1772-Anfossi[3.05][0827].xml,Ale,Ale25M,Come_il,3,5,305,1772,1770s,Pasquale Anfossi,Rome,Italy,Erissena,Female,ABA,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
828,828,Ale26M-Serbati_a-1772-Anfossi[3.06][0828].xml,Ale,Ale26M,Serbati_a,3,6,306,1772,1770s,Pasquale Anfossi,Rome,Italy,Oboi i,Male,Dal segno,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
829,829,Ale28M-Dove_si-1772-Anfossi[3.09][0829].xml,Ale,Ale28M,Dove_si,3,9,309,1772,1770s,Pasquale Anfossi,Rome,Italy,Oboi i,Male,ABA,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
83,83,Dem22M-Misero_pargoletto-1748-Hasse[3.05][0083].xml,Dem,Dem22M,Misero_pargoletto,3,05,305,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Timante,Male,Dal segno,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
830,830,Ale29M-Mio_ben-1772-Anfossi[3.10][0830].xml,Ale,Ale29M,Mio_ben,3,10,310,1772,1770s,Pasquale Anfossi,Rome,Italy,Flauti i,Male,Dal segno,a,n,n,"fl,hn,tpt,vn,va,bs","flI,flII,hnI,hnII,tptI,tptII,sop,vnI,vnII,va,bs",sop
833,833,Ale01M-E_prezzo-1762-Bach[1.01][0833].xml,Ale,Ale01M,E_prezzo,1,1,101,1762,1760s,Johann Christian Bach,Naples,Italy,Trombe  in re i,Male,Dal segno,D,ss,s,"tpt,vn,va,bs","tptI,tptII,sop,vnI,vnII,va,bs",sop
834,834,Ale03M-Vil_trofeo-1762-Bach[1.03][0834].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1762,1760s,Johann Christian Bach,Naples,Italy,Oboi i,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
835,835,Ale05M-O_sugli-1762-Bach[1.05][0835].xml,Ale,Ale05M,O_sugli,1,5,105,1762,1760s,Johann Christian Bach,Naples,Italy,Timagene,Male,Dal segno,Bb,bb,b,"vn,va,bs","ten,vnI,vnII,va,bs",ten
836,836,Ale06M-Se_mai-1762-Bach[1.06][0836].xml,Ale,Ale06M,Se_mai,1,6,106,1762,1760s,Johann Christian Bach,Naples,Italy,Poro,Male,AA',F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
837,837,Ale07M-Se_mai-1762-Bach[1.07][0837].xml,Ale,Ale07M,Se_mai,1,7,107,1762,1760s,Johann Christian Bach,Naples,Italy,Oboi i,Female,Dal segno,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
838,838,Ale08M-Se_possono-1762-Bach[1.09][0838].xml,Ale,Ale08M,Se_possono,1,9,109,1762,1760s,Johann Christian Bach,Naples,Italy,Poro,Male,Dal segno,E,ssss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
839,839,Ale09M-Compagni_nell-1762-Bach[1.10][0839].xml,Ale,Ale09M,Compagni_nell,1,10,110,1762,1760s,Johann Christian Bach,Naples,Italy,Oboi i,Female,Dal segno,A,sss,s,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
840,840,Ale11M-Se_amore-1762-Bach[1.14][0840].xml,Ale,Ale11M,Se_amore,1,14,114,1762,1760s,Johann Christian Bach,Naples,Italy,Flauti i,Male,Dal segno,Eb,bbb,b,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,ten,vnI,vnII,va,bs",ten
841,841,Ale06M-Ale07M-Se_mai-1762-Bach[1.15][0841].xml,Ale,Ale06M-Ale07M,Se_mai,1,15,115,1762,1760s,Johann Christian Bach,Naples,Italy,Oboi i,Female,ABAB,E,ssss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,sop,vnI,vnII,va,bs",sop
842,842,Ale12M-Non_sarei-1762-Bach[2.02][0842].xml,Ale,Ale12M,Non_sarei,2,2,202,1762,1760s,Johann Christian Bach,Naples,Italy,Erissena,Female,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
844,844,Ale16M-Digli_che-1762-Bach[2.08][0844].xml,Ale,Ale16M,Digli_che,2,08,208,1762,1760s,Johann Christian Bach,Naples,Italy,Cleofide,Female,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
845,845,Ale17M-Destrier_che-1762-Bach[2.09][0845].xml,Ale,Ale17M,Destrier_che,2,09,209,1762,1760s,Johann Christian Bach,Naples,Italy,Oboi i,Male,Dal segno,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
846,846,Ale19M-Se_e-1762-Bach[2.11][0846].xml,Ale,Ale19M,Se_e,2,11,211,1762,1760s,Johann Christian Bach,Naples,Italy,Fagotto,Male,Dal segno,F,b,b,"bn,hn,vn,va,bs","bn,hnI,hnII,ten,vnI,vnII,va,bs",ten
847,847,Ale20M-Se_il-1762-Bach[2.12][0847].xml,Ale,Ale20M,Se_il,2,12,212,1762,1760s,Johann Christian Bach,Naples,Italy,Oboi i,Female,Dal segno,c,bbb,b,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
848,848,Ale22M-Di_rendermi-1762-Bach[2.13][0848].xml,Ale,Ale22M,Di_rendermi,2,13,213,1762,1760s,Johann Christian Bach,Naples,Italy,Oboi i,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
849,849,Ale24M-Se_troppo-1762-Bach[3.04][0849].xml,Ale,Ale24M,Se_troppo,3,4,304,1762,1760s,Johann Christian Bach,Naples,Italy,Oboi i,Female,Dal segno,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
852,852,Ale29M-Mio_ben-1762-Bach[3.10][0852].xml,Ale,Ale29M,Mio_ben,3,10,310,1762,1760s,Johann Christian Bach,Naples,Italy,Gandarte,Male,ABA,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
853,853,Ale30M-Son_confusa-1762-Bach[3.11][0853].xml,Ale,Ale30M,Son_confusa,3,11,311,1762,1760s,Johann Christian Bach,Naples,Italy,Erissena,Female,ABA,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
854,854,Ale31M-Ombra_dell-1762-Bach[3.12][0854].xml,Ale,Ale31M,Ombra_dell,3,12,312,1762,1760s,Johann Christian Bach,Naples,Italy,Oboi i,Female,AA',D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
855,855,Dem04M-Sperai_vicino-1748-Hasse[1.04][0855].xml,Dem,Dem04M,Sperai_vicino,1,4,104,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Timante,Male,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
856,856,Dem07M-Il_suo-1748-Hasse[1.08][0856].xml,Dem,Dem07M,Il_suo,1,8,108,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Dal segno,F,b,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
857,857,Dem08M-Padre_perdona-1748-Hasse[1.12][0857].xml,Dem,Dem08M,Padre_perdona,1,12,112,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Female,Dal segno,E,ssss,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
858,858,Dem09M-Se_ardire-1748-Hasse[1.13][0858].xml,Dem,Dem09M,Se_ardire,1,13,113,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Dal segno,G,s,s,"fl,ob,hn,vn,va,bs","flI,flII,obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
859,859,Dem10M-Tu_sai-1748-Hasse[2.01][0859].xml,Dem,Dem10M,Tu_sai,2,1,201,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Female,Dal segno,F,b,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
86,86,Dem14M-Se_tutti-1735-Leo[2.06][0086].xml,Dem,Dem14M,Se_tutti,2,6,206,1735,1730s,Leonardo Leo,Naples,Italy,Dircea,Female,Da capo,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
860,860,Dem12M-Se_tronca-1748-Hasse[2.03][0860].xml,Dem,Dem12M,Se_tronca,2,3,203,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Da capo,C,n,n,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
861,861,Dem13M-E_soccorso-1748-Hasse[2.04][0861].xml,Dem,Dem13M,E_soccorso,2,4,204,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Dal segno,F,b,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
862,862,Dem15M-No_non-1748-Hasse[2.07][0862].xml,Dem,Dem15M,No_non,2,7,207,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Da capo,Bb,bb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
863,863,Dem16M-Felice_eta-1748-Hasse[2.08][0863].xml,Dem,Dem16M,Felice_eta,2,8,208,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Female,Dal segno,e,s,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
864,864,Dem17M-Perfidi_gia-1748-Hasse[2.10][0864].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Dal segno,D,ss,s,"fl,ob,hn,vn,va,bs","flI,flII,obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
865,865,Dem18M-La_destra-1748-Hasse[2.11][0865].xml,Dem,Dem18M,La_destra,2,11,211,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Dircea,Female,Da capo,E,ssss,s,"vn,va,bs","sop,sop,vnI,vnII,va,bs",sop
866,866,Dem19M-Non_odi-1748-Hasse[3.01[0866].xml,Dem,Dem19M,Non_odi,3,0,30,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Dal segno,g,bb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
867,867,Dem20M-Nel_tuo-1748-Hasse[3.02][0867].xml,Dem,Dem20M,Nel_tuo,3,02,302,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Dal segno,G,s,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
868,868,Dem21M-Ah_che-1748-Hasse[3.03][0868].xml,Dem,Dem21M,Ah_che,3,03,303,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Dal segno,Bb,bb,b,"fl,ob,bn,vn,va,bs","flI,flII,obI,obII,bnI,bnII,sop,vnI,vnII,va,bs",sop
869,869,Dem23M-Odo_il-1748-Hasse[3.06][0869].xml,Dem,Dem23M,Odo_il,3,06,306,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Da capo,F,b,b,"fl,ob,hn,vn,va,bs","flI,flII,obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
87,87,Dem22M-Misero_pargoletto-1759-Bach[3.04][0087].xml,Dem,Dem22M,Misero_pargoletto,3,04,304,1759,1750s,Johann Christian Bach,Milan,Italy,Oboi i,Male,Dal segno,Eb,bbb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
870,870,Ale01M-E_prezzo-1792-Piccinni[1.01][0870].xml,Ale,Ale01M,E_prezzo,1,1,101,1792,1790s,Niccolò Piccinni,Rome,Italy,Gandarte,Male,ABAB,G,s,s,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
871,871,Ale02M-Vedrai_con-1792-Piccinni[1.02][0871].xml,Ale,Ale02M,Vedrai_con,1,2,102,1792,1790s,Niccolò Piccinni,Rome,Italy,Oboi i,Male,ABA,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
872,872,Ale03M-Vil_trofeo-1792-Piccinni[1.03][0872].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1792,1790s,Niccolò Piccinni,Rome,Italy,Oboi i,Male,ABA,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
873,873,Ale04M-Chi_vive-1792-Piccinni[1.04][0873].xml,Ale,Ale04M,Chi_vive,1,4,104,1792,1790s,Niccolò Piccinni,Rome,Italy,Erissena,Female,ABAB,C,n,n,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
874,874,Ale06M-Se_mai-1792-Piccinni[1.05][0874].xml,Ale,Ale06M,Se_mai,1,5,105,1792,1790s,Niccolò Piccinni,Rome,Italy,Oboi i,Male,A,G,s,s,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
875,875,Ale07M-Se_mai-1792-Piccinni[1.06][0875].xml,Ale,Ale07M,Se_mai,1,6,106,1792,1790s,Niccolò Piccinni,Rome,Italy,Flauto,Female,ABABA,Eb,bbb,b,"fl,ob,cl,bn,hn,vn,va,bs","fl,obI,obII,clI,clII,bn,hnI,hnII,sop,vnI,vnII,va,bs",sop
876,876,Ale06M-Ale07M-Se_mai-1792-Piccinni[1.13][0876].xml,Ale,Ale06M-Ale07M,Se_mai,1,13,113,1792,1790s,Niccolò Piccinni,Rome,Italy,Oboi i,Female,ABC,A,sss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,sop,vnI,vnII,va,bs",sop
878,878,Ale12M-Non_sarei-1792-Piccinni[2.03][0878].xml,Ale,Ale12M,Non_sarei,2,03,203,1792,1790s,Niccolò Piccinni,Rome,Italy,Erissena,Female,ABAB,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
879,879,Ale08M-Se_possono-1792-Piccinni[2.04][0879].xml,Ale,Ale08M,Se_possono,2,4,204,1792,1790s,Niccolò Piccinni,Rome,Italy,Poro,Male,ABA,G,s,s,"vn,va,bs","sop,vn,vn,vn,vn,vnI,va,bs",sop
88,88,Dem22M-Misero_pargoletto-1754-Manna[3.05][0088].xml,Dem,Dem22M,Misero_pargoletto,3,05,305,1754,1750s,Gennaro Manna,Turin,Italy,Timante,Male,Da capo,c,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
883,883,Ale20M-Se_il-1792-Piccinni[2.14][0883].xml,Ale,Ale20M,Se_il,2,14,214,1792,1790s,Niccolò Piccinni,Rome,Italy,Cleofide,Female,ABAB,f,bbbb,b,"vn,va,bs","sop,vn,vnI,vnII,va,bs",sop
